transaction_id,customer_id,transaction_amount,transaction_time,payment_method,product_category,customer_age,account_age_days,device_type,customer_location,previous_transaction_count,failed_transaction_count,is_new_device,is_new_location,night_transaction,is_fraud
TXN000207,CUST3385,2224.39,2026-01-02 10:20:00,Net Banking,Sports,26,1111,Mobile,Delhi,49,9,0,0,1,1
TXN000208,CUST5736,1076.32,2026-01-02 10:30:00,Credit Card,Sports,33,2242,Tablet,Chennai,60,6,0,0,0,1
TXN000209,CUST2802,337.49,2026-01-02 10:40:00,Wallet,Grocery,61,614,Tablet,Bhubaneswar,65,0,0,0,0,0
TXN000210,CUST9155,1450.17,2026-01-02 10:50:00,UPI,Grocery,67,1926,Tablet,Chennai,51,2,0,0,0,0
TXN000211,CUST9120,422.28,2026-01-02 11:00:00,Credit Card,Clothing,42,2078,Desktop,Chennai,2,6,1,0,0,0
TXN000212,CUST7616,544.51,2026-01-02 11:10:00,Wallet,Clothing,31,1919,Desktop,Kolkata,2,6,0,0,0,0
TXN000213,CUST6534,1013.64,2026-01-02 11:20:00,UPI,Sports,62,1037,Desktop,Mumbai,59,0,0,0,0,0
TXN000214,CUST5061,467.68,2026-01-02 11:30:00,Credit Card,Sports,41,1004,Mobile,Pune,27,6,0,0,0,0
TXN000215,CUST1262,395.02,2026-01-02 11:40:00,Net Banking,Sports,26,1532,Desktop,Bangalore,5,7,0,0,1,0
TXN000216,CUST7287,263.7,2026-01-02 11:50:00,Debit Card,Home,67,1559,Tablet,Pune,89,2,0,1,0,0
TXN000217,CUST9815,1267.0,2026-01-02 12:00:00,Debit Card,Home,51,1358,Tablet,Mumbai,50,7,0,1,0,1
TXN000218,CUST3049,514.6,2026-01-02 12:10:00,Net Banking,Sports,55,689,Tablet,Delhi,59,6,1,1,1,1
TXN000219,CUST6423,1408.04,2026-01-02 12:20:00,Debit Card,Home,31,227,Tablet,Mumbai,14,5,0,0,1,1
TXN000220,CUST5548,277.99,2026-01-02 12:30:00,Credit Card,Electronics,63,2442,Tablet,Kolkata,31,4,0,0,0,0
TXN000221,CUST4108,186.05,2026-01-02 12:40:00,Net Banking,Clothing,36,732,Mobile,Delhi,85,4,0,0,1,0
TXN000222,CUST8158,1482.41,2026-01-02 12:50:00,Net Banking,Home,68,1904,Tablet,Delhi,93,2,0,0,0,0
TXN000223,CUST8400,168.67,2026-01-02 13:00:00,Debit Card,Sports,43,295,Mobile,Bhubaneswar,45,4,0,0,1,0
TXN000224,CUST4170,283.63,2026-01-02 13:10:00,Debit Card,Sports,22,893,Mobile,Bhubaneswar,86,5,0,0,0,0
TXN000225,CUST3255,889.07,2026-01-02 13:20:00,Net Banking,Beauty,30,965,Tablet,Pune,39,3,0,0,0,0
TXN000226,CUST2154,2995.01,2026-01-02 13:30:00,Credit Card,Clothing,33,549,Mobile,Bhubaneswar,19,3,0,0,1,1
TXN000227,CUST5499,712.08,2026-01-02 13:40:00,Wallet,Grocery,36,1410,Mobile,Pune,74,5,0,0,1,1
TXN000228,CUST7295,171.04,2026-01-02 13:50:00,Credit Card,Grocery,61,1453,Mobile,Delhi,66,4,0,0,0,0
TXN000229,CUST7197,199.33,2026-01-02 14:00:00,Credit Card,Electronics,44,837,Desktop,Pune,85,4,1,0,0,0
TXN000230,CUST2648,491.27,2026-01-02 14:10:00,Wallet,Beauty,66,2180,Tablet,Kolkata,62,1,1,0,0,0
TXN000231,CUST6539,935.87,2026-01-02 14:20:00,Credit Card,Beauty,43,2340,Mobile,Mumbai,62,4,0,0,0,0
TXN000232,CUST5199,191.31,2026-01-02 14:30:00,Credit Card,Grocery,53,1813,Desktop,Chennai,47,6,1,0,1,0
TXN000233,CUST9445,201.38,2026-01-02 14:40:00,Net Banking,Grocery,30,1629,Mobile,Kolkata,41,4,0,0,0,0
TXN000234,CUST3557,464.31,2026-01-02 14:50:00,Wallet,Beauty,69,1041,Mobile,Hyderabad,80,9,0,0,0,0
TXN000235,CUST6592,1002.1,2026-01-02 15:00:00,Wallet,Grocery,64,1678,Mobile,Mumbai,68,3,0,0,0,1
TXN000236,CUST1098,135.57,2026-01-02 15:10:00,Credit Card,Home,43,1124,Desktop,Hyderabad,29,9,0,0,0,0
TXN000237,CUST3200,46.34,2026-01-02 15:20:00,UPI,Grocery,53,1511,Tablet,Chennai,10,4,0,0,0,0
TXN000238,CUST3961,447.86,2026-01-02 15:30:00,Wallet,Electronics,59,1890,Tablet,Pune,44,4,0,0,0,0
TXN000239,CUST5973,7478.97,2026-01-02 15:40:00,Debit Card,Sports,44,489,Desktop,Chennai,17,7,0,0,0,1
TXN000240,CUST5433,310.01,2026-01-02 15:50:00,Wallet,Grocery,67,593,Tablet,Hyderabad,57,1,0,0,0,0
TXN000241,CUST3869,1603.2,2026-01-02 16:00:00,Debit Card,Home,62,324,Tablet,Mumbai,67,3,0,0,1,1
TXN000242,CUST1956,177.11,2026-01-02 16:10:00,Debit Card,Electronics,30,242,Mobile,Bhubaneswar,57,9,0,1,0,0
TXN000243,CUST9352,557.45,2026-01-02 16:20:00,Debit Card,Home,68,1732,Mobile,Kolkata,78,6,0,0,0,0
TXN000244,CUST6699,1469.12,2026-01-02 16:30:00,Wallet,Sports,57,1680,Tablet,Delhi,94,9,0,0,0,1
TXN000245,CUST7944,432.2,2026-01-02 16:40:00,Wallet,Clothing,69,2228,Mobile,Kolkata,50,3,0,1,0,0
TXN000246,CUST5493,149.09,2026-01-02 16:50:00,Net Banking,Sports,40,1803,Mobile,Mumbai,80,5,0,1,0,0
TXN000247,CUST5911,524.03,2026-01-02 17:00:00,Net Banking,Electronics,52,1650,Desktop,Hyderabad,0,8,1,0,0,1
TXN000248,CUST4987,1118.99,2026-01-02 17:10:00,Debit Card,Sports,47,348,Desktop,Kolkata,87,8,1,0,1,1
TXN000249,CUST7015,3548.47,2026-01-02 17:20:00,Net Banking,Grocery,43,706,Tablet,Bangalore,57,8,0,0,0,1
TXN000250,CUST2218,129.66,2026-01-02 17:30:00,UPI,Grocery,22,1698,Mobile,Bhubaneswar,48,8,1,1,0,0
TXN000251,CUST5496,696.57,2026-01-02 17:40:00,Net Banking,Beauty,34,2107,Desktop,Delhi,74,5,0,0,0,0
TXN000252,CUST5735,211.48,2026-01-02 17:50:00,Debit Card,Home,37,1865,Mobile,Bhubaneswar,88,2,0,0,0,0
TXN000253,CUST5555,579.6,2026-01-02 18:00:00,Credit Card,Electronics,38,889,Tablet,Pune,59,6,1,0,0,1
TXN000254,CUST9050,208.88,2026-01-02 18:10:00,UPI,Electronics,25,288,Desktop,Hyderabad,51,3,0,0,0,0
TXN000255,CUST4446,252.45,2026-01-02 18:20:00,Wallet,Beauty,35,224,Mobile,Pune,23,3,0,0,0,0
TXN000256,CUST2045,2490.61,2026-01-02 18:30:00,UPI,Clothing,60,1761,Desktop,Chennai,79,5,0,0,0,1
TXN000257,CUST7893,526.53,2026-01-02 18:40:00,Credit Card,Beauty,20,2179,Desktop,Bhubaneswar,69,1,0,0,1,0
TXN000258,CUST2693,135.64,2026-01-02 18:50:00,Credit Card,Home,32,721,Mobile,Pune,46,8,0,0,0,0
TXN000259,CUST4436,416.91,2026-01-02 19:00:00,Debit Card,Home,38,2009,Tablet,Delhi,16,6,0,0,0,0
TXN000260,CUST9754,953.44,2026-01-02 19:10:00,Credit Card,Electronics,68,1239,Mobile,Hyderabad,44,5,0,0,0,0
TXN000261,CUST6895,608.93,2026-01-02 19:20:00,Wallet,Sports,69,2134,Desktop,Pune,93,6,0,0,0,0
TXN000262,CUST4354,785.69,2026-01-02 19:30:00,UPI,Clothing,64,793,Mobile,Delhi,68,1,0,0,0,0
TXN000263,CUST1225,3315.39,2026-01-02 19:40:00,UPI,Sports,69,2409,Mobile,Bhubaneswar,16,2,0,1,0,1
TXN000264,CUST5893,1304.24,2026-01-02 19:50:00,UPI,Electronics,27,1185,Mobile,Delhi,99,5,0,0,0,1
TXN000265,CUST8022,1992.62,2026-01-02 20:00:00,Net Banking,Grocery,35,1942,Mobile,Bangalore,10,9,1,0,0,1
TXN000266,CUST6600,725.92,2026-01-02 20:10:00,UPI,Home,23,315,Mobile,Hyderabad,96,7,0,0,0,0
TXN000267,CUST8996,1183.34,2026-01-02 20:20:00,Credit Card,Clothing,19,646,Desktop,Mumbai,18,2,0,0,0,0
TXN000268,CUST8683,247.35,2026-01-02 20:30:00,Net Banking,Beauty,26,362,Desktop,Bangalore,38,4,1,0,1,0
TXN000269,CUST5642,1038.84,2026-01-02 20:40:00,UPI,Clothing,49,370,Mobile,Kolkata,30,4,0,0,0,1
TXN000270,CUST8679,2346.12,2026-01-02 20:50:00,UPI,Grocery,21,843,Desktop,Pune,49,5,1,0,0,1
TXN000271,CUST9208,613.84,2026-01-02 21:00:00,Net Banking,Beauty,43,2469,Tablet,Kolkata,60,0,0,0,1,0
TXN000272,CUST8339,324.57,2026-01-02 21:10:00,Debit Card,Sports,62,80,Tablet,Delhi,69,9,1,1,0,1
TXN000273,CUST3205,1872.38,2026-01-02 21:20:00,UPI,Sports,52,2238,Mobile,Bangalore,42,6,0,0,0,1
TXN000274,CUST2069,223.51,2026-01-02 21:30:00,Debit Card,Electronics,37,886,Desktop,Hyderabad,63,4,0,0,1,0
TXN000275,CUST4444,4870.81,2026-01-02 21:40:00,Wallet,Grocery,26,576,Mobile,Chennai,44,7,0,0,1,1
TXN000276,CUST2060,689.03,2026-01-02 21:50:00,UPI,Electronics,50,1457,Desktop,Bhubaneswar,81,0,0,1,0,0
TXN000277,CUST3327,99.78,2026-01-02 22:00:00,Net Banking,Electronics,31,2029,Desktop,Kolkata,48,1,0,1,0,0
TXN000278,CUST4420,773.48,2026-01-02 22:10:00,Net Banking,Home,52,2488,Desktop,Delhi,79,6,0,0,1,1
TXN000279,CUST1301,2024.96,2026-01-02 22:20:00,Wallet,Sports,27,41,Mobile,Delhi,20,6,0,0,1,1
TXN000280,CUST1606,1519.02,2026-01-02 22:30:00,Net Banking,Beauty,29,1797,Mobile,Pune,36,8,0,0,0,1
TXN000281,CUST4170,511.31,2026-01-02 22:40:00,Credit Card,Home,63,1558,Tablet,Pune,95,8,0,0,0,0
TXN000282,CUST1699,573.29,2026-01-02 22:50:00,Debit Card,Grocery,28,2036,Mobile,Delhi,29,8,0,0,0,0
TXN000283,CUST6088,1515.12,2026-01-02 23:00:00,Credit Card,Grocery,69,450,Mobile,Delhi,41,7,1,0,0,1
TXN000284,CUST1190,70.31,2026-01-02 23:10:00,UPI,Beauty,66,2098,Desktop,Pune,81,3,1,0,0,0
TXN000285,CUST1980,283.19,2026-01-02 23:20:00,Credit Card,Grocery,69,2331,Tablet,Delhi,95,4,0,0,0,0
TXN000286,CUST3975,243.53,2026-01-02 23:30:00,Debit Card,Beauty,58,1646,Mobile,Pune,29,4,0,0,0,0
TXN000287,CUST7102,1147.49,2026-01-02 23:40:00,Wallet,Electronics,68,2234,Mobile,Pune,21,9,0,0,0,1
TXN000288,CUST2184,205.21,2026-01-02 23:50:00,Wallet,Home,37,2483,Tablet,Chennai,25,8,0,0,0,0
TXN000289,CUST4327,243.57,2026-01-03 00:00:00,Wallet,Grocery,29,362,Desktop,Bhubaneswar,41,4,0,0,0,0
TXN000290,CUST4394,314.37,2026-01-03 00:10:00,Wallet,Beauty,53,2004,Desktop,Hyderabad,87,9,1,1,0,1
TXN000291,CUST9319,216.05,2026-01-03 00:20:00,UPI,Electronics,47,1911,Mobile,Hyderabad,56,4,1,0,0,0
TXN000292,CUST2816,1435.72,2026-01-03 00:30:00,Net Banking,Beauty,36,2472,Mobile,Pune,11,4,0,0,0,1
TXN000293,CUST6854,309.18,2026-01-03 00:40:00,Wallet,Clothing,43,2248,Tablet,Kolkata,58,3,1,0,0,0
TXN000294,CUST7709,852.46,2026-01-03 00:50:00,Credit Card,Grocery,46,454,Desktop,Kolkata,57,6,0,0,0,0
TXN000295,CUST1569,292.49,2026-01-03 01:00:00,Credit Card,Clothing,28,1643,Desktop,Pune,82,5,0,0,0,0
TXN000296,CUST6442,488.48,2026-01-03 01:10:00,Net Banking,Sports,32,32,Tablet,Delhi,63,9,0,0,0,0
TXN000297,CUST2895,409.46,2026-01-03 01:20:00,Debit Card,Electronics,58,1578,Tablet,Chennai,65,7,0,0,1,0
TXN000298,CUST3733,75.74,2026-01-03 01:30:00,Debit Card,Clothing,48,2477,Mobile,Bangalore,1,1,0,0,0,0
TXN000299,CUST4863,151.78,2026-01-03 01:40:00,Wallet,Electronics,31,1211,Desktop,Delhi,36,5,0,0,0,0
TXN000300,CUST8455,142.48,2026-01-03 01:50:00,Credit Card,Beauty,36,1750,Mobile,Hyderabad,59,9,0,0,0,0
TXN000301,CUST5014,1468.7,2026-01-03 02:00:00,Net Banking,Grocery,68,1198,Desktop,Bangalore,4,3,0,0,0,1
TXN000302,CUST2686,1786.59,2026-01-03 02:10:00,Debit Card,Grocery,65,1817,Mobile,Bhubaneswar,75,5,0,0,0,1
TXN000303,CUST4009,301.08,2026-01-03 02:20:00,Wallet,Sports,43,1284,Tablet,Hyderabad,19,5,0,0,1,0
TXN000304,CUST8806,771.19,2026-01-03 02:30:00,Wallet,Beauty,42,183,Tablet,Hyderabad,80,6,0,0,0,0
TXN000305,CUST1154,245.42,2026-01-03 02:40:00,Net Banking,Clothing,58,298,Desktop,Hyderabad,9,1,0,0,0,0
TXN000306,CUST2409,655.32,2026-01-03 02:50:00,Credit Card,Home,45,931,Mobile,Kolkata,56,8,0,0,0,0
TXN000307,CUST1784,345.7,2026-01-03 03:00:00,Debit Card,Home,22,2154,Desktop,Chennai,69,9,0,0,0,0
TXN000308,CUST9096,294.54,2026-01-03 03:10:00,Debit Card,Beauty,41,2161,Tablet,Bhubaneswar,73,6,0,0,0,0
TXN000309,CUST8560,899.27,2026-01-03 03:20:00,Credit Card,Clothing,49,2095,Mobile,Mumbai,64,1,0,1,0,0
TXN000310,CUST8343,679.62,2026-01-03 03:30:00,Credit Card,Home,58,537,Mobile,Bhubaneswar,71,8,0,1,0,1
TXN000311,CUST8206,232.85,2026-01-03 03:40:00,Wallet,Grocery,43,935,Mobile,Bangalore,14,1,0,0,0,0
TXN000312,CUST6596,2738.92,2026-01-03 03:50:00,Credit Card,Home,37,400,Desktop,Kolkata,83,7,0,0,0,1
TXN000313,CUST6801,3117.8,2026-01-03 04:00:00,UPI,Electronics,26,1526,Mobile,Chennai,43,0,0,1,0,1
TXN000314,CUST3806,554.85,2026-01-03 04:10:00,Net Banking,Grocery,24,2131,Tablet,Delhi,34,3,0,0,0,0
TXN000315,CUST1537,903.89,2026-01-03 04:20:00,Net Banking,Clothing,21,707,Tablet,Mumbai,24,5,0,0,1,1
TXN000316,CUST6986,5076.38,2026-01-03 04:30:00,Credit Card,Clothing,24,246,Mobile,Pune,70,3,0,0,0,1
TXN000317,CUST2841,900.7,2026-01-03 04:40:00,Net Banking,Electronics,45,2092,Tablet,Chennai,34,4,0,0,0,0
TXN000318,CUST9716,126.8,2026-01-03 04:50:00,Wallet,Clothing,37,206,Tablet,Kolkata,37,0,0,0,0,0
TXN000319,CUST7971,514.46,2026-01-03 05:00:00,Debit Card,Electronics,60,1479,Mobile,Bangalore,17,0,0,0,0,0
TXN000320,CUST6625,348.76,2026-01-03 05:10:00,Debit Card,Clothing,48,1019,Desktop,Delhi,25,7,1,0,1,0
TXN000321,CUST3950,316.48,2026-01-03 05:20:00,Net Banking,Home,19,1757,Tablet,Mumbai,8,4,0,0,0,0
TXN000322,CUST8992,767.72,2026-01-03 05:30:00,Credit Card,Grocery,27,1854,Mobile,Pune,76,3,0,0,1,1
TXN000323,CUST5780,304.54,2026-01-03 05:40:00,Net Banking,Grocery,54,2354,Mobile,Bhubaneswar,76,5,0,0,0,0
TXN000324,CUST3368,1135.35,2026-01-03 05:50:00,UPI,Grocery,20,837,Mobile,Pune,24,4,0,0,0,1
TXN000325,CUST7655,263.63,2026-01-03 06:00:00,Wallet,Sports,53,100,Tablet,Chennai,51,1,1,0,0,0
TXN000326,CUST9173,164.3,2026-01-03 06:10:00,Net Banking,Electronics,46,2479,Mobile,Pune,32,2,0,0,0,0
TXN000327,CUST5495,1751.32,2026-01-03 06:20:00,Wallet,Clothing,41,66,Tablet,Chennai,39,6,1,1,1,1
TXN000328,CUST7002,375.54,2026-01-03 06:30:00,Credit Card,Home,58,1002,Tablet,Chennai,52,9,0,0,0,0
TXN000329,CUST7614,1093.69,2026-01-03 06:40:00,Credit Card,Home,37,251,Desktop,Delhi,55,7,1,0,0,1
TXN000330,CUST6919,192.18,2026-01-03 06:50:00,Wallet,Electronics,58,1395,Tablet,Bhubaneswar,43,5,0,0,1,0
TXN000331,CUST1853,410.38,2026-01-03 07:00:00,Net Banking,Clothing,19,1611,Mobile,Bhubaneswar,97,0,0,0,0,0
TXN000332,CUST5146,945.54,2026-01-03 07:10:00,Credit Card,Electronics,68,1523,Desktop,Hyderabad,46,8,1,1,0,1
TXN000333,CUST4769,227.08,2026-01-03 07:20:00,UPI,Sports,39,292,Mobile,Chennai,98,4,0,0,0,0
TXN000334,CUST1574,780.63,2026-01-03 07:30:00,UPI,Grocery,60,247,Mobile,Chennai,98,8,0,0,0,0
TXN000335,CUST2148,1627.66,2026-01-03 07:40:00,Wallet,Grocery,56,1023,Tablet,Bangalore,29,5,0,0,0,1
TXN000336,CUST7293,703.79,2026-01-03 07:50:00,UPI,Home,39,1555,Mobile,Bangalore,2,7,0,0,0,0
TXN000337,CUST7457,287.67,2026-01-03 08:00:00,Wallet,Sports,29,1055,Desktop,Bhubaneswar,14,8,0,0,1,0
TXN000338,CUST8509,265.2,2026-01-03 08:10:00,Net Banking,Home,69,1444,Desktop,Bangalore,15,1,0,0,0,0
TXN000339,CUST5777,230.99,2026-01-03 08:20:00,Debit Card,Electronics,18,657,Desktop,Hyderabad,98,7,1,0,1,0
TXN000340,CUST4854,204.55,2026-01-03 08:30:00,Credit Card,Clothing,32,325,Tablet,Mumbai,98,0,0,0,1,0
TXN000341,CUST3491,1128.71,2026-01-03 08:40:00,Credit Card,Electronics,67,1654,Desktop,Bhubaneswar,15,6,0,0,0,1
TXN000342,CUST4124,194.04,2026-01-03 08:50:00,Net Banking,Sports,67,1266,Mobile,Chennai,53,7,0,0,0,0
TXN000343,CUST6691,367.38,2026-01-03 09:00:00,Net Banking,Clothing,54,2185,Tablet,Bangalore,0,6,0,1,0,0
TXN000344,CUST4051,588.12,2026-01-03 09:10:00,Net Banking,Home,63,10,Tablet,Bangalore,35,2,0,0,1,0
TXN000345,CUST1004,339.6,2026-01-03 09:20:00,Credit Card,Electronics,44,1964,Tablet,Chennai,96,7,0,0,0,0
TXN000346,CUST6222,248.24,2026-01-03 09:30:00,Wallet,Electronics,50,175,Tablet,Delhi,2,3,0,0,0,0
TXN000347,CUST6315,1627.62,2026-01-03 09:40:00,UPI,Home,26,2446,Mobile,Kolkata,90,8,0,0,0,1
TXN000348,CUST5869,267.06,2026-01-03 09:50:00,Credit Card,Grocery,41,251,Desktop,Mumbai,91,1,0,0,0,0
TXN000349,CUST1876,588.49,2026-01-03 10:00:00,Debit Card,Grocery,48,2066,Tablet,Bangalore,21,0,0,0,0,0
TXN000350,CUST8027,293.36,2026-01-03 10:10:00,Wallet,Electronics,39,958,Tablet,Kolkata,18,4,1,0,0,0
TXN000351,CUST5142,277.08,2026-01-03 10:20:00,Net Banking,Beauty,48,829,Desktop,Hyderabad,97,1,0,0,0,0
TXN000352,CUST7966,130.36,2026-01-03 10:30:00,Debit Card,Electronics,59,342,Mobile,Bhubaneswar,49,0,1,0,0,0
TXN000353,CUST8079,500.52,2026-01-03 10:40:00,UPI,Clothing,40,2117,Desktop,Bangalore,3,5,1,0,1,1
TXN000354,CUST8987,134.92,2026-01-03 10:50:00,UPI,Clothing,22,836,Tablet,Bangalore,56,5,0,0,1,0
TXN000355,CUST7799,657.95,2026-01-03 11:00:00,Credit Card,Electronics,43,251,Mobile,Bangalore,38,3,0,0,0,0
TXN000356,CUST5465,367.13,2026-01-03 11:10:00,Wallet,Electronics,30,505,Desktop,Bangalore,9,4,0,0,0,0
TXN000357,CUST1635,189.19,2026-01-03 11:20:00,Debit Card,Beauty,51,1340,Mobile,Delhi,49,4,0,0,0,0
TXN000358,CUST2693,158.2,2026-01-03 11:30:00,Net Banking,Home,49,640,Tablet,Bangalore,41,5,0,0,0,0
TXN000359,CUST5752,49.34,2026-01-03 11:40:00,Net Banking,Beauty,38,1297,Desktop,Hyderabad,0,5,0,0,0,0
TXN000360,CUST9311,946.99,2026-01-03 11:50:00,Debit Card,Beauty,68,243,Mobile,Mumbai,44,6,0,0,0,0
TXN000361,CUST1830,466.97,2026-01-03 12:00:00,Credit Card,Home,58,1075,Mobile,Hyderabad,39,5,0,0,1,0
TXN000362,CUST6177,576.73,2026-01-03 12:10:00,Debit Card,Clothing,32,2375,Tablet,Chennai,16,0,0,0,0,0
TXN000363,CUST9932,809.44,2026-01-03 12:20:00,Wallet,Home,35,2359,Desktop,Chennai,60,3,0,1,0,1
TXN000364,CUST9308,2395.15,2026-01-03 12:30:00,Net Banking,Home,43,823,Desktop,Delhi,68,6,0,0,0,1
TXN000365,CUST6949,189.08,2026-01-03 12:40:00,Net Banking,Beauty,55,820,Mobile,Chennai,22,3,1,0,0,0
TXN000366,CUST3838,264.85,2026-01-03 12:50:00,Debit Card,Home,69,1652,Desktop,Kolkata,61,3,0,0,0,0
TXN000367,CUST2150,834.95,2026-01-03 13:00:00,Credit Card,Beauty,40,867,Mobile,Pune,2,5,0,1,0,1
TXN000368,CUST8560,1027.99,2026-01-03 13:10:00,Credit Card,Electronics,47,678,Tablet,Mumbai,86,3,0,1,0,1
TXN000369,CUST2931,523.83,2026-01-03 13:20:00,UPI,Sports,63,438,Mobile,Chennai,14,8,0,0,0,0
TXN000370,CUST2664,64.73,2026-01-03 13:30:00,UPI,Electronics,29,1636,Tablet,Delhi,1,7,0,0,0,0
TXN000371,CUST2081,53.17,2026-01-03 13:40:00,Debit Card,Sports,23,1929,Mobile,Bangalore,86,0,1,0,0,0
TXN000372,CUST1512,455.64,2026-01-03 13:50:00,Debit Card,Beauty,53,682,Tablet,Bangalore,62,5,1,1,1,1
TXN000373,CUST8805,1458.13,2026-01-03 14:00:00,Net Banking,Electronics,18,1109,Mobile,Mumbai,61,7,0,0,0,1
TXN000374,CUST6237,2072.0,2026-01-03 14:10:00,Net Banking,Clothing,22,1818,Tablet,Kolkata,71,6,0,0,1,1
TXN000375,CUST1559,89.31,2026-01-03 14:20:00,Debit Card,Beauty,50,2328,Desktop,Kolkata,78,8,0,1,1,0
TXN000376,CUST4672,784.8,2026-01-03 14:30:00,UPI,Home,53,1819,Tablet,Hyderabad,52,2,1,0,0,0
TXN000377,CUST8404,767.9,2026-01-03 14:40:00,Credit Card,Beauty,59,814,Tablet,Hyderabad,44,2,0,0,1,0
TXN000378,CUST4343,289.68,2026-01-03 14:50:00,Net Banking,Electronics,66,802,Mobile,Kolkata,27,4,1,1,0,1
TXN000379,CUST5070,567.22,2026-01-03 15:00:00,Net Banking,Sports,30,2188,Tablet,Kolkata,5,3,0,0,0,0
TXN000380,CUST1580,386.46,2026-01-03 15:10:00,UPI,Grocery,36,2452,Mobile,Bangalore,39,8,0,0,0,0
TXN000381,CUST8004,156.65,2026-01-03 15:20:00,UPI,Beauty,30,2269,Desktop,Mumbai,65,1,0,0,0,0
TXN000382,CUST9130,264.15,2026-01-03 15:30:00,Credit Card,Sports,19,2419,Desktop,Delhi,53,9,1,0,1,0
TXN000383,CUST4147,3704.93,2026-01-03 15:40:00,Credit Card,Beauty,62,1539,Mobile,Pune,31,5,0,0,0,1
TXN000384,CUST5249,658.06,2026-01-03 15:50:00,Net Banking,Beauty,61,1131,Mobile,Chennai,50,9,0,0,0,0
TXN000385,CUST2679,146.7,2026-01-03 16:00:00,Debit Card,Clothing,66,1264,Tablet,Delhi,34,0,1,0,0,0
TXN000386,CUST4506,160.02,2026-01-03 16:10:00,Wallet,Sports,49,1556,Mobile,Pune,1,2,0,0,1,0
TXN000387,CUST8253,2338.52,2026-01-03 16:20:00,UPI,Grocery,51,2036,Tablet,Chennai,30,3,1,1,0,1
TXN000388,CUST3744,302.06,2026-01-03 16:30:00,Debit Card,Home,52,2124,Tablet,Hyderabad,12,9,0,0,0,0
TXN000389,CUST6188,339.09,2026-01-03 16:40:00,Wallet,Beauty,39,381,Mobile,Hyderabad,54,5,1,0,1,0
TXN000390,CUST3141,1088.47,2026-01-03 16:50:00,Wallet,Home,21,1695,Mobile,Pune,65,9,0,0,1,1
TXN000391,CUST7617,350.65,2026-01-03 17:00:00,Net Banking,Grocery,29,79,Desktop,Mumbai,85,2,0,0,0,0
TXN000392,CUST3479,289.5,2026-01-03 17:10:00,UPI,Home,26,158,Tablet,Kolkata,61,4,0,0,0,0
TXN000393,CUST7484,615.26,2026-01-03 17:20:00,Wallet,Sports,45,1242,Desktop,Pune,51,3,1,0,1,1
TXN000394,CUST8421,242.7,2026-01-03 17:30:00,Debit Card,Grocery,44,1608,Tablet,Bangalore,5,3,0,0,0,0
TXN000395,CUST5452,308.5,2026-01-03 17:40:00,UPI,Home,21,2452,Mobile,Mumbai,20,8,0,0,0,0
TXN000396,CUST6881,2424.86,2026-01-03 17:50:00,Wallet,Sports,32,2361,Tablet,Bangalore,38,5,0,0,0,1
TXN000397,CUST7665,216.34,2026-01-03 18:00:00,Wallet,Sports,22,571,Mobile,Delhi,98,5,0,0,0,0
TXN000398,CUST3849,384.13,2026-01-03 18:10:00,Debit Card,Clothing,20,626,Mobile,Pune,17,0,0,0,0,0
TXN000399,CUST8390,4174.51,2026-01-03 18:20:00,Net Banking,Beauty,33,1370,Desktop,Pune,94,7,0,0,0,1
TXN000400,CUST7905,14.77,2026-01-03 18:30:00,Credit Card,Home,34,1326,Tablet,Kolkata,23,5,0,0,1,0
TXN000401,CUST3489,3291.96,2026-01-03 18:40:00,Net Banking,Clothing,64,230,Mobile,Bhubaneswar,81,9,1,0,0,1
TXN000402,CUST5611,834.3,2026-01-03 18:50:00,Net Banking,Clothing,37,536,Mobile,Bangalore,24,8,1,0,0,1
TXN000403,CUST3839,785.58,2026-01-03 19:00:00,Credit Card,Clothing,34,1512,Tablet,Pune,41,2,0,0,0,0
TXN000404,CUST9527,773.57,2026-01-03 19:10:00,UPI,Electronics,28,1858,Desktop,Hyderabad,30,1,0,0,0,0
TXN000405,CUST6878,320.27,2026-01-03 19:20:00,Wallet,Grocery,62,213,Mobile,Hyderabad,17,2,0,0,0,0
TXN000406,CUST7303,180.39,2026-01-03 19:30:00,UPI,Clothing,35,1719,Desktop,Hyderabad,74,6,0,1,0,0
TXN000407,CUST1851,480.04,2026-01-03 19:40:00,Credit Card,Sports,24,756,Desktop,Chennai,25,6,0,0,0,0
TXN000408,CUST2687,440.19,2026-01-03 19:50:00,Credit Card,Electronics,30,500,Mobile,Chennai,56,4,0,0,1,0
TXN000409,CUST7833,618.08,2026-01-03 20:00:00,Net Banking,Home,57,1156,Tablet,Bangalore,80,3,0,0,0,0
TXN000410,CUST3427,363.68,2026-01-03 20:10:00,UPI,Home,19,1728,Mobile,Pune,1,9,0,0,0,0
TXN000411,CUST5000,1142.25,2026-01-03 20:20:00,Wallet,Clothing,65,2358,Tablet,Hyderabad,73,3,0,0,1,1
TXN000412,CUST6052,1115.49,2026-01-03 20:30:00,Debit Card,Electronics,19,1540,Mobile,Pune,45,4,0,0,1,1
TXN000413,CUST3738,115.84,2026-01-03 20:40:00,Net Banking,Grocery,58,1740,Mobile,Delhi,37,0,0,0,1,0
TXN000414,CUST6732,90.46,2026-01-03 20:50:00,UPI,Home,49,2152,Mobile,Mumbai,50,5,0,1,0,0
